time,/jointset/r_shoulder/r_shoulder_elev/value_angulos,/jointset/r_shoulder/r_shoulder_elev/speed_angulos,/jointset/r_elbow/r_elbow_flex/value_angulos,/jointset/r_elbow/r_elbow_flex/speed_angulos,/forceset/TRIlong/activation_angulos,/forceset/TRIlong/fiber_length_angulos,/forceset/TRIlat/activation_angulos,/forceset/TRIlat/fiber_length_angulos,/forceset/TRImed/activation_angulos,/forceset/TRImed/fiber_length_angulos,/forceset/BIClong/activation_angulos,/forceset/BIClong/fiber_length_angulos,/forceset/BICshort/activation_angulos,/forceset/BICshort/fiber_length_angulos,/forceset/BRA/activation_angulos,/forceset/BRA/fiber_length_angulos,base_X_posiciones,base_Y_posiciones,base_Z_posiciones,base_Ox_posiciones,base_Oy_posiciones,base_Oz_posiciones,r_humerus_X_posiciones,r_humerus_Y_posiciones,r_humerus_Z_posiciones,r_humerus_Ox_posiciones,r_humerus_Oy_posiciones,r_humerus_Oz_posiciones,r_ulna_radius_hand_X_posiciones,r_ulna_radius_hand_Y_posiciones,r_ulna_radius_hand_Z_posiciones,r_ulna_radius_hand_Ox_posiciones,r_ulna_radius_hand_Oy_posiciones,r_ulna_radius_hand_Oz_posiciones,center_of_mass_X_posiciones,center_of_mass_Y_posiciones,center_of_mass_Z_posiciones,base_X_velocidades,base_Y_velocidades,base_Z_velocidades,base_Ox_velocidades,base_Oy_velocidades,base_Oz_velocidades,r_humerus_X_velocidades,r_humerus_Y_velocidades,r_humerus_Z_velocidades,r_humerus_Ox_velocidades,r_humerus_Oy_velocidades,r_humerus_Oz_velocidades,r_ulna_radius_hand_X_velocidades,r_ulna_radius_hand_Y_velocidades,r_ulna_radius_hand_Z_velocidades,r_ulna_radius_hand_Ox_velocidades,r_ulna_radius_hand_Oy_velocidades,r_ulna_radius_hand_Oz_velocidades,center_of_mass_X_velocidades,center_of_mass_Y_velocidades,center_of_mass_Z_velocidades,base_X_aceleraciones,base_Y_aceleraciones,base_Z_aceleraciones,base_Ox_aceleraciones,base_Oy_aceleraciones,base_Oz_aceleraciones,r_humerus_X_aceleraciones,r_humerus_Y_aceleraciones,r_humerus_Z_aceleraciones,r_humerus_Ox_aceleraciones,r_humerus_Oy_aceleraciones,r_humerus_Oz_aceleraciones,r_ulna_radius_hand_X_aceleraciones,r_ulna_radius_hand_Y_aceleraciones,r_ulna_radius_hand_Z_aceleraciones,r_ulna_radius_hand_Ox_aceleraciones,r_ulna_radius_hand_Oy_aceleraciones,r_ulna_radius_hand_Oz_aceleraciones,center_of_mass_X_aceleraciones,center_of_mass_Y_aceleraciones,center_of_mass_Z_aceleraciones,TRIlong_activaciones,TRIlat_activaciones,TRImed_activaciones,BIClong_activaciones,BICshort_activaciones,BRA_activaciones,ID_movimiento
0.45944012,3.00357593,13.7680464,-37.6940294,-201.16444003,-0.03371082,0.13893194,-0.03371082,0.07082897,-0.03371082,0.06587457,-0.03371082,0.14644269,-0.03371082,0.14660106,-0.03371082,0.08192059,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.00810373,0.61275195,0.17055647,-0.17700466,0.00227731,2.99835968,-0.09942073,0.35404043,0.16315727,-2.30599694,-0.80276794,-34.64425683,-0.04932576,0.4959652,0.16721634,0.0,0.0,0.0,0.0,0.0,0.0,0.04323671,0.00227257,0.00254576,-0.8108828,0.03166542,13.74363627,-0.41830184,0.34247207,0.015834,-10.357598,-8.4608667,-187.01318091,-0.16510959,0.15584437,0.00854429,0.0,0.0,0.0,0.0,0.0,0.0,-543.66023489,-28.56494223,-32.0104667,10196.06373331,-398.16188365,-172812.87977178,-284.13935493,-468.75887335,-97.82860534,29136.43631464,16443.90106093,225441.73900516,-426.50812629,-227.27591774,-61.72188617,0.01000887,0.03065111,0.02844279,0.15460372,0.01722396,0.01013269,movimiento_1
0.46061986,3.01956673,13.34033204,-37.93021783,-199.23897817,-0.03386271,0.13902277,-0.03386271,0.07091065,-0.03386271,0.06596075,-0.03386271,0.14638734,-0.03386271,0.14654798,-0.03386271,0.08183931,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.00805351,0.6127546,0.17055943,-0.17794712,0.00226464,3.01432272,-0.09991243,0.35444389,0.16317568,-2.32123064,-0.80382669,-34.86424892,-0.04952018,0.49614878,0.16722628,0.0,0.0,0.0,0.0,0.0,0.0,0.04189553,0.00221382,0.00246676,-0.78574116,0.03068362,13.31751125,-0.41527705,0.34149592,0.01537706,-10.23898262,-8.38657088,-185.52012623,-0.16447989,0.15537149,0.00829469,0.0,0.0,0.0,0.0,0.0,0.0,-544.62766199,-28.7691127,-32.06707507,10214.35750258,-398.87626538,-173122.94050036,-286.91238151,-471.64971988,-97.58659801,29171.32432638,16474.01277832,225575.41152722,-428.2906315,-228.69289916,-61.64369437,0.01000702,0.03036177,0.02816496,0.15361324,0.01698337,0.01011031,movimiento_1
0.46179961,3.03505279,12.91310912,-38.16413203,-197.31119372,-0.0340146,0.13911293,-0.0340146,0.07099198,-0.0340146,0.06603701,-0.0340146,0.1463321,-0.0340146,0.14649488,-0.0340146,0.08175883,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.00800488,0.61275718,0.17056229,-0.17885982,0.00225212,3.02978189,-0.10040057,0.35484616,0.16319355,-2.33630323,-0.80481104,-35.0824731,-0.04971386,0.49633179,0.16723592,0.0,0.0,0.0,0.0,0.0,0.0,0.04055105,0.00215379,0.00238757,-0.76053642,0.02969936,12.89031658,-0.41226608,0.34045721,0.01492435,-10.12008178,-8.31168182,-184.02114492,-0.16385825,0.15486967,0.00804689,0.0,0.0,0.0,0.0,0.0,0.0,-545.54417757,-28.96627933,-32.12069577,10231.69297926,-399.55322526,-173416.75914711,-289.67577613,-474.45386281,-97.33736117,29203.25574836,16501.91540459,225680.59644542,-430.04085947,-230.06689893,-61.56060006,0.01000707,0.03012198,0.02794015,0.15261653,0.01680718,0.01011263,movimiento_1
0.46297935,3.05003396,12.48379619,-38.39576702,-195.37325022,-0.03416649,0.13920239,-0.03416649,0.07107292,-0.03416649,0.06612119,-0.03416649,0.14627701,-0.03416649,0.14644178,-0.03416649,0.08167915,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.00795783,0.61275968,0.17056506,-0.17974277,0.00223978,3.04473704,-0.10088517,0.35524718,0.16321089,-2.35121419,-0.80572215,-35.29892451,-0.0499068,0.49651419,0.16724527,0.0,0.0,0.0,0.0,0.0,0.0,0.03920385,0.00209253,0.00230823,-0.73527986,0.02871308,12.46224367,-0.40926903,0.33935699,0.01447597,-10.00092884,-8.23622501,-182.51654356,-0.16324439,0.1543394,0.00780095,0.0,0.0,0.0,0.0,0.0,0.0,-546.41186366,-29.15648523,-32.17145153,10248.10907588,-400.19428284,-173694.99523958,-292.42842205,-477.17316329,-97.08147156,29232.36906297,16527.68913703,225758.68218315,-431.75944827,-231.39878084,-61.47293092,0.01000714,0.02990617,0.02778167,0.15155772,0.01700135,0.0101045,movimiento_1
0.46442551,3.0677068,11.95845136,-38.67658523,-192.99503038,-0.03435268,0.13931103,-0.03435268,0.07117152,-0.03435268,0.06621399,-0.03435268,0.14620971,-0.03435268,0.14637671,-0.03435268,0.08158259,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.00790233,0.61276265,0.17056833,-0.18078436,0.00222492,3.0623792,-0.10147439,0.35573691,0.16323143,-2.3692705,-0.80674074,-35.56182383,-0.05014234,0.49673689,0.16725633,0.0,0.0,0.0,0.0,0.0,0.0,0.03755095,0.00201594,0.00221088,-0.70429081,0.02750294,11.93701086,-0.40561435,0.33792763,0.01393265,-9.85465958,-8.14304373,-180.66580359,-0.16250135,0.15365215,0.00750229,0.0,0.0,0.0,0.0,0.0,0.0,-547.41171479,-29.38018331,-32.22992795,10267.03103821,-400.93319585,-174015.7031997,-295.78632404,-480.39331043,-96.75952856,29264.4032302,16556.4877988,225819.35821644,-433.82376338,-232.97512664,-61.35967959,0.01000722,0.02958782,0.02749185,0.15034876,0.01672594,0.01010563,movimiento_1
0.46555929,3.08103047,11.54415573,-38.8943368,-191.1189839,-0.03449866,0.13939546,-0.03449866,0.0712485,-0.03449866,0.06629795,-0.03449866,0.14615712,-0.03449866,0.14632574,-0.03449866,0.08150773,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.00786049,0.6127649,0.17057079,-0.18156961,0.00221351,3.07567973,-0.10193265,0.35611938,0.16324699,-2.38325538,-0.80746497,-35.76606039,-0.05032626,0.49691078,0.1672647,0.0,0.0,0.0,0.0,0.0,0.0,0.03625337,0.00195475,0.00213447,-0.67996234,0.0265529,11.52466815,-0.40276385,0.33674449,0.0135114,-9.7397811,-8.0694421,-179.20947585,-0.16192642,0.15308449,0.00727021,0.0,0.0,0.0,0.0,0.0,0.0,-548.14860897,-29.54833362,-32.27301773,10280.98051732,-401.47793066,-174252.13264138,-298.40521741,-482.83274406,-96.50133517,29286.84541117,16576.99654862,225841.3607655,-435.41022378,-234.1685726,-61.26676506,0.01000728,0.0293793,0.02730252,0.14940056,0.016504,0.01010638,movimiento_1
0.46669307,3.0938849,11.13133037,-39.10996063,-189.24355937,-0.03464463,0.13947916,-0.03464463,0.07132496,-0.03464463,0.06636861,-0.03464463,0.14610471,-0.03464463,0.14627481,-0.03464463,0.08143361,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.00782013,0.61276708,0.17057317,-0.1823272,0.00220232,3.08851185,-0.10238769,0.35650048,0.16326207,-2.39708889,-0.80812492,-35.96863979,-0.05050952,0.49708401,0.16727282,0.0,0.0,0.0,0.0,0.0,0.0,0.03495353,0.00189254,0.00205792,-0.65559076,0.02560118,11.11159459,-0.39992635,0.3355057,0.01309416,-9.6246711,-7.9953308,-177.7479018,-0.16135859,0.15249115,0.00703986,0.0,0.0,0.0,0.0,0.0,0.0,-548.84589323,-29.71015273,-32.31378508,10294.18341625,-401.99351111,-174475.90831058,-301.01104901,-485.19893761,-96.23852903,29307.0527344,16595.75240381,225842.05131596,-436.96905855,-235.32548356,-61.17049421,0.01000734,0.02916292,0.02710586,0.14845134,0.01628952,0.01010716,movimiento_1
0.46782685,3.10627056,10.71697574,-39.32345379,-187.35966531,-0.03479061,0.13956213,-0.03479061,0.071401,-0.03479061,0.0664462,-0.03479061,0.1460525,-0.03479061,0.14622395,-0.03479061,0.08136025,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.00778124,0.61276919,0.17057546,-0.18305717,0.00219139,3.10087599,-0.10283952,0.35688014,0.16327669,-2.41077071,-0.80872165,-36.16955861,-0.05069215,0.49725655,0.16728067,0.0,0.0,0.0,0.0,0.0,0.0,0.03365353,0.00182946,0.00198136,-0.63121519,0.0246493,10.69845367,-0.39710194,0.33421427,0.01268127,-9.50945863,-7.92079488,-176.28234513,-0.16079676,0.15187358,0.00681148,0.0,0.0,0.0,0.0,0.0,0.0,-549.50511964,-29.8656843,-32.35232149,10306.66874956,-402.48107023,-174687.52197457,-303.60299056,-487.49342684,-95.97153147,29325.12827861,16612.81642726,225822.46949625,-438.50074522,-236.44657675,-61.07110742,0.0100074,0.02894356,0.02690637,0.14750539,0.01608178,0.01010793,movimiento_1
0.46947808,3.12346854,10.11453275,-39.63055799,-184.61199036,-0.0350032,0.13968158,-0.0350032,0.07151078,-0.0350032,0.0665517,-0.0350032,0.14597685,-0.0350032,0.14615001,-0.0350032,0.08125474,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.00772723,0.61277214,0.17057864,-0.18407075,0.00217594,3.11804411,-0.10349184,0.35743039,0.16329713,-2.43042419,-0.80947973,-36.45919235,-0.05095699,0.49750656,0.16729164,0.0,0.0,0.0,0.0,0.0,0.0,0.03175923,0.00173606,0.00186981,-0.59569486,0.02326221,10.09642026,-0.39301183,0.33223892,0.01208758,-9.34142671,-7.81145714,-174.14020977,-0.1599896,0.15093064,0.00648228,0.0,0.0,0.0,0.0,0.0,0.0,-550.40006906,-30.08101027,-32.40462793,10323.62355026,-403.1431645,-174974.88855163,-307.35129559,-490.7098144,-95.57599332,29347.8376712,16634.75829151,225759.70156396,-440.68374755,-238.01663261,-60.92124925,0.01000749,0.02865548,0.02664475,0.14613167,0.01578039,0.01010895,movimiento_1
0.47063993,3.1349732,9.68910196,-39.84392232,-182.66895474,-0.03515279,0.13976473,-0.03515279,0.07158769,-0.03515279,0.06663428,-0.03515279,0.14592388,-0.03515279,0.14609812,-0.03515279,0.08118146,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.0076911,0.61277412,0.17058076,-0.18474879,0.00216544,3.1295288,-0.1039468,0.35781556,0.16331094,-2.44405877,-0.80993581,-36.6608619,-0.05114255,0.49768152,0.16729904,0.0,0.0,0.0,0.0,0.0,0.0,0.03042617,0.00166933,0.00179132,-0.57069746,0.02228605,9.67273985,-0.39015054,0.33078302,0.01167531,-9.22305351,-7.73399155,-172.6277196,-0.15942926,0.15023681,0.00625312,0.0,0.0,0.0,0.0,0.0,0.0,-550.98554982,-30.22463366,-32.43884074,10334.71878915,-403.57643967,-175162.94153313,-309.96871158,-492.88609864,-95.29348366,29361.38433381,16648.21189716,225692.59064077,-442.1864782,-239.07783344,-60.81248819,0.01000756,0.02846611,0.02647292,0.14516411,0.01557128,0.01010962,movimiento_1
0.47180178,3.14598425,9.26535714,-40.05502869,-180.72670878,-0.03530238,0.13984702,-0.03530238,0.07166387,-0.03530238,0.06670595,-0.03530238,0.14587118,-0.03530238,0.14604634,-0.03530238,0.08110897,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.00765653,0.61277602,0.1705828,-0.18539773,0.00215526,3.14052073,-0.10439844,0.35819901,0.16332427,-2.45753223,-0.81032925,-36.86076841,-0.05132746,0.49785566,0.16730617,0.0,0.0,0.0,0.0,0.0,0.0,0.02909277,0.00160179,0.0017128,-0.54569298,0.02130961,9.24893945,-0.38730302,0.32927272,0.01126751,-9.10454669,-7.65608133,-171.11073106,-0.15887532,0.14951798,0.00602596,0.0,0.0,0.0,0.0,0.0,0.0,-551.53606929,-30.36177675,-32.47100574,10345.15401656,-403.98394102,-175339.80799326,-312.56865214,-494.99231406,-95.00794146,29373.02821628,16660.08879197,225607.61658753,-443.66214096,-240.10384904,-60.70123479,0.01000763,0.02827815,0.0263023,0.14419922,0.01536796,0.01011027,movimiento_1
0.47296364,3.15650262,8.84082009,-40.26387486,-178.77772214,-0.03545197,0.13992846,-0.03545197,0.07173956,-0.03545197,0.06678267,-0.03545197,0.14581876,-0.03545197,0.14599469,-0.03545197,0.08103728,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.0076235,0.61277784,0.17058474,-0.18601763,0.00214541,3.15102083,-0.10484678,0.35858068,0.16333712,-2.47084434,-0.81066119,-37.05890867,-0.05151173,0.49802895,0.16731304,0.0,0.0,0.0,0.0,0.0,0.0,0.02776059,0.00153356,0.00163436,-0.52071056,0.02033403,8.82551286,-0.38446923,0.32771043,0.01086443,-8.98600049,-7.57779089,-169.59016254,-0.15832691,0.14877531,0.00580097,0.0,0.0,0.0,0.0,0.0,0.0,-552.05299848,-30.49248886,-32.50120371,10354.95487097,-404.36666977,-175505.92247804,-315.15038084,-497.02998034,-94.71973033,29382.86041607,16670.44454334,225505.70763949,-445.11115552,-241.09539247,-60.58769752,0.0100077,0.02808872,0.02613026,0.14323995,0.01517168,0.01011092,movimiento_1
0.47479281,3.17206334,8.17428385,-40.58808001,-175.70587339,-0.03568747,0.14005487,-0.03568747,0.07185738,-0.03568747,0.06689656,-0.03568747,0.14573682,-0.03568747,0.14591369,-0.03568747,0.080926,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.00757464,0.61278054,0.17058762,-0.18693471,0.00213065,3.16655453,-0.10554599,0.35917779,0.16335642,-2.49147422,-0.8110618,-37.3672604,-0.05180056,0.49829998,0.16732333,0.0,0.0,0.0,0.0,0.0,0.0,0.02566544,0.00142483,0.00151099,-0.48141854,0.01879966,8.15955317,-0.38003553,0.32514589,0.01023924,-8.79925547,-7.45375666,-167.18863237,-0.15747483,0.14755798,0.00545107,0.0,0.0,0.0,0.0,0.0,0.0,-552.80179528,-30.68533041,-32.54493887,10369.15611286,-404.92123605,-175746.61904218,-319.17624257,-500.1025331,-94.26139494,29394.87283936,16683.78953972,225313.05129013,-447.33927478,-242.5881843,-60.40478955,0.01000781,0.02781855,0.02588678,0.1417422,0.01484924,0.01011184,movimiento_1
0.475985,3.18154927,7.73903428,-40.79635652,-173.69530286,-0.03584097,0.14013619,-0.03584097,0.07193377,-0.03584097,0.06697779,-0.03584097,0.14568379,-0.03584097,0.14586112,-0.03584097,0.08085453,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.00754486,0.6127822,0.17058937,-0.18749376,0.00212152,3.17602399,-0.10599735,0.35956439,0.16336839,-2.50470361,-0.81124442,-37.56586183,-0.05198797,0.4984754,0.1673297,0.0,0.0,0.0,0.0,0.0,0.0,0.02430158,0.00135315,0.00143069,-0.45584014,0.01780081,7.72602538,-0.37716401,0.3234063,0.00983796,-8.67747841,-7.37241979,-165.61847399,-0.15692677,0.14673338,0.00522587,0.0,0.0,0.0,0.0,0.0,0.0,-553.24898037,-30.80257322,-32.57105293,10377.63968006,-405.25252401,-175890.40685249,-321.77359259,-502.01824162,-93.96016371,29400.55029418,16690.62073024,225167.6191037,-448.75708064,-243.51728491,-60.28313442,0.01000789,0.02778843,0.02598266,0.14060174,0.01563757,0.01012543,movimiento_1
0.47717719,3.19051728,7.30581478,-41.00223611,-171.68603718,-0.03599446,0.14021653,-0.03599446,0.07200927,-0.03599446,0.06704976,-0.03599446,0.14563111,-0.03599446,0.14580874,-0.03599446,0.0807839,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.0075167,0.61278377,0.17059103,-0.18802229,0.00211281,3.18497643,-0.10644529,0.35994889,0.16337988,-2.51776164,-0.81136649,-37.76258555,-0.05217474,0.49864983,0.1673358,0.0,0.0,0.0,0.0,0.0,0.0,0.02293883,0.00128088,0.00135045,-0.43028189,0.01680274,7.29283908,-0.37430687,0.32161313,0.00944148,-8.55563243,-7.29068714,-164.04423399,-0.15638459,0.14588427,0.00500288,0.0,0.0,0.0,0.0,0.0,0.0,-553.66535339,-30.91319564,-32.59536431,10385.54048092,-405.56105462,-176024.31736787,-324.34911287,-503.86711098,-93.65733971,29404.62609732,16696.03805217,225007.50933707,-450.1481292,-244.41258135,-60.15977136,0.01000796,0.02762335,0.02585101,0.1396265,0.01547295,0.01011733,movimiento_1
0.47866005,3.20095125,6.76693958,-41.25496573,-169.17996694,-0.03618538,0.1403151,-0.03618538,0.07210232,-0.03618538,0.06714423,-0.03618538,0.14556608,-0.03618538,0.1457439,-0.03618538,0.08069722,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.00748393,0.6127856,0.17059296,-0.18863722,0.00210258,3.19539228,-0.10699771,0.3604241,0.16339352,-2.53376411,-0.81143567,-38.00464925,-0.05240614,0.49886536,0.16734301,0.0,0.0,0.0,0.0,0.0,0.0,0.02124791,0.00119035,0.0012509,-0.39856805,0.0155643,6.75532182,-0.37077293,0.31931202,0.00895542,-8.40413546,-7.18857959,-162.08195485,-0.15571692,0.14479585,0.00472885,0.0,0.0,0.0,0.0,0.0,0.0,-554.14205022,-31.04163322,-32.62319379,10394.58812047,-405.91436991,-176177.66562922,-327.52114751,-506.07572915,-93.27892571,29407.58037255,16700.8786273,224789.11417565,-451.84154704,-245.48004759,-60.00421567,0.01000808,0.02753284,0.02571107,0.13836108,0.01567617,0.01011486,movimiento_1
0.48019468,3.21090924,6.21150953,-41.51260284,-166.5851701,-0.03638297,0.14041555,-0.03638297,0.07219758,-0.03638297,0.06723611,-0.03638297,0.14549938,-0.03638297,0.14567716,-0.03638297,0.08060887,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.00745267,0.61278736,0.1705948,-0.18922409,0.0020927,3.20533298,-0.10756392,0.36091225,0.16340688,-2.55004521,-0.81141305,-38.25209032,-0.05264458,0.49908668,0.16735005,0.0,0.0,0.0,0.0,0.0,0.0,0.01950235,0.00109597,0.00114813,-0.36582839,0.0142858,6.20041811,-0.36713868,0.31684832,0.00846051,-8.24738332,-7.08237754,-160.04592155,-0.15503394,0.14363191,0.00444906,0.0,0.0,0.0,0.0,0.0,0.0,-554.5893955,-31.16394793,-32.64930562,10403.0808523,-406.24601575,-176321.60877063,-330.76596013,-508.257858,-92.88580297,29408.30963732,16703.76174647,224542.09612724,-453.55171633,-246.53219719,-59.84107793,0.01000818,0.02731896,0.02550186,0.13717235,0.01516809,0.01011819,movimiento_1
0.48172931,3.22001584,5.6563096,-41.76625453,-163.98272713,-0.03658055,0.14051437,-0.03658055,0.07229172,-0.03658055,0.06733545,-0.03658055,0.14543332,-0.03658055,0.14561083,-0.03658055,0.08052191,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.00742407,0.61278897,0.17059648,-0.18976078,0.00208358,3.21442377,-0.10812457,0.36139655,0.16341949,-2.56604123,-0.81129718,-38.49639934,-0.05288198,0.49930618,0.16735667,0.0,0.0,0.0,0.0,0.0,0.0,0.01776147,0.00100097,0.00104563,-0.33317559,0.01301069,5.64698641,-0.36352769,0.31430213,0.00797381,-8.09066823,-6.97565247,-158.0045506,-0.1543589,0.14243041,0.00417313,0.0,0.0,0.0,0.0,0.0,0.0,-554.99219035,-31.27558726,-32.67281354,10410.72965394,-406.54470565,-176451.24815628,-333.97093204,-510.33757886,-92.49172491,29406.8194291,16704.57760757,224275.26522724,-455.21946123,-247.53226176,-59.67608049,0.01000829,0.02715229,0.02535699,0.1359464,0.01498,0.01011922,movimiento_1
0.48307407,3.22729697,5.17310353,-41.98523988,-161.70532434,-0.03675369,0.14059961,-0.03675369,0.0723733,-0.03675369,0.06741126,-0.03675369,0.14537598,-0.03675369,0.14555307,-0.03675369,0.08044685,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.00740121,0.61279025,0.17059783,-0.19018989,0.00207623,3.22169225,-0.10861131,0.36181767,0.16342993,-2.57982328,-0.81112096,-38.70789832,-0.05308916,0.49949699,0.16736212,0.0,0.0,0.0,0.0,0.0,0.0,0.01624127,0.00091737,0.00095613,-0.30466145,0.0118972,5.16370084,-0.36038243,0.31200593,0.00755425,-7.95345904,-6.88176692,-156.21220984,-0.15377303,0.141348,0.00393463,0.0,0.0,0.0,0.0,0.0,0.0,-555.31015858,-31.36470982,-32.69136851,10416.76888611,-406.78054098,-176553.60698127,-336.74561146,-512.07799518,-92.14604673,29403.79916151,16703.6632793,224026.31513096,-456.64643039,-248.36680622,-59.53021447,0.01000838,0.02700811,0.02523161,0.13487966,0.01481592,0.01012012,movimiento_1
0.48441883,3.2339286,4.69000569,-42.20115918,-159.42165919,-0.03692682,0.14068356,-0.03692682,0.07245397,-0.03692682,0.06749362,-0.03692682,0.14531917,-0.03692682,0.14549567,-0.03692682,0.08037285,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.00738039,0.61279143,0.17059906,-0.19058072,0.00206948,3.22831237,-0.10909383,0.36223567,0.16343981,-2.59338602,-0.81087682,-38.91698221,-0.05329556,0.49968633,0.16736725,0.0,0.0,0.0,0.0,0.0,0.0,0.01472619,0.00083351,0.00086693,-0.27624254,0.01078742,4.68202933,-0.35725471,0.30964988,0.00714111,-7.81636144,-6.78755291,-154.41658424,-0.15319227,0.14023843,0.0036992,0.0,0.0,0.0,0.0,0.0,0.0,-555.59686936,-31.44578933,-32.70809782,10422.21534027,-406.993228,-176645.91882368,-339.48800477,-513.74384602,-91.80038712,29399.27195232,16701.2895767,223764.21725282,-458.04167774,-249.16327828,-59.38335529,0.01000848,0.02691956,0.02517297,0.13378813,0.0148792,0.0101214,movimiento_1
0.48621227,3.24176446,4.049598,-42.48434108,-156.37740034,-0.03715773,0.14079348,-0.03715773,0.0725601,-0.03715773,0.06759636,-0.03715773,0.14524428,-0.03715773,0.14541971,-0.03715773,0.08027582,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.00735579,0.61279283,0.1706005,-0.19104251,0.00206145,3.23613462,-0.10973083,0.36278812,0.16345213,-2.61113217,-0.81044843,-39.19205874,-0.05356961,0.49993648,0.16737361,0.0,0.0,0.0,0.0,0.0,0.0,0.01271351,0.00072134,0.00074844,-0.23848943,0.00931314,4.04215259,-0.35311038,0.30641562,0.00659997,-7.63368058,-6.66140052,-152.01656619,-0.15242557,0.1387169,0.00338992,0.0,0.0,0.0,0.0,0.0,0.0,-555.93272203,-31.54151202,-32.72769278,10428.59627599,-407.24240704,-176754.06917515,-343.09384532,-515.85254226,-91.33997174,29391.03246493,16695.94634741,223395.72627643,-459.85365817,-250.16769122,-59.18626548,0.01000861,0.02676578,0.02504554,0.13239726,0.01467025,0.01012258,movimiento_1
0.48772155,3.2474707,3.51192168,-42.71842198,-153.81000453,-0.03735205,0.1408842,-0.03735205,0.07264825,-0.03735205,0.06768877,-0.03735205,0.14518203,-0.03735205,0.14535634,-0.03735205,0.08019563,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.00733787,0.61279384,0.17060156,-0.1913788,0.00205557,3.24183095,-0.11026115,0.36324848,0.16346175,-2.62576391,-0.80999963,-39.42020857,-0.05379918,0.50014485,0.16737853,0.0,0.0,0.0,0.0,0.0,0.0,0.01102794,0.00062681,0.00064921,-0.20687143,0.00807844,3.50625966,-0.34964626,0.30361499,0.00615338,-7.48015202,-6.55484806,-149.99279883,-0.15178648,0.13740079,0.00313389,0.0,0.0,0.0,0.0,0.0,0.0,-556.17606653,-31.61120706,-32.74188967,10433.22010983,-407.42297029,-176832.43844226,-346.08165887,-517.52992512,-90.95348199,29382.27486878,16689.60636581,223070.17521952,-461.33590235,-250.9631237,-59.01958566,0.01000873,0.02672218,0.0249739,0.13118807,0.01481583,0.01011788,movimiento_1
0.48923083,3.25236808,2.97859779,-42.9486295,-151.24718072,-0.03754637,0.14097324,-0.03754637,0.07273513,-0.03754637,0.06777108,-0.03754637,0.14512054,-0.03754637,0.14529351,-0.03754637,0.08011678,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.0073225,0.61279472,0.17060246,-0.19166743,0.00205049,3.24671983,-0.11078627,0.36370456,0.16347071,-2.64011875,-0.80947263,-39.64529564,-0.05402779,0.50035122,0.16738307,0.0,0.0,0.0,0.0,0.0,0.0,0.00935069,0.00053228,0.00055047,-0.17540904,0.00684982,2.97300431,-0.34620339,0.30074449,0.00571487,-7.32685688,-6.44798315,-147.96579551,-0.15115243,0.13605314,0.00288177,0.0,0.0,0.0,0.0,0.0,0.0,-556.38512913,-31.6710734,-32.75408656,10437.19261953,-407.57809897,-176899.76842946,-349.02577553,-519.12097515,-90.5682953,29371.96053001,16681.65514894,222731.68005165,-462.77961456,-251.71419222,-58.85239689,0.01000885,0.02661586,0.02488271,0.1300371,0.01469513,0.01011804,movimiento_1
